70000
1	43.130172	-75.933520	-101.192772	1.312021
2	-47.946269	-43.509061	-3.658382	1.869442
3	25.170844	-37.935186	-110.513435	1.653920
4	-94.372774	-43.214370	-14.856650	1.407392
5	68.953547	64.575277	-27.696769	1.136479
6	-10.200528	-94.212798	51.524663	1.837703
7	54.168465	-24.362548	100.232920	1.676534
8	31.317262	97.681736	66.301325	1.513138
9	120.044593	-46.346517	9.939515	1.345470
10	29.751188	-34.137878	-44.856221	1.543168
11	53.267552	-57.073279	93.556058	1.621265
12	-23.057487	110.791287	67.446412	1.525834
13	3.809937	-73.626508	63.135499	1.573229
14	-79.351939	14.822971	96.637687	1.823420
15	36.520668	70.410164	12.692774	1.831446
16	116.390421	-35.560816	-47.601060	1.942137
17	-59.439229	-60.988463	-87.493838	1.219398
18	2.900604	96.806082	8.423960	1.586230
19	69.551349	-7.396751	114.849607	1.832209
20	129.819923	13.602107	-24.269931	1.055544
21	94.768502	23.065907	75.529372	1.305307
22	71.715225	-51.667799	-79.722408	1.130741
23	-16.767933	56.685970	-29.338621	1.350230
24	-7.918775	-7.388331	99.289908	1.559404
25	-61.215796	26.997930	-37.539458	1.388775
26	-34.845138	-8.617615	-92.335194	1.565447
27	6.184307	4.921344	-7.573566	1.798975
28	-17.786723	-41.488321	41.084173	1.768365
29	71.900460	-1.629222	-56.180785	1.755730
30	-19.916920	80.816975	99.256229	1.958190
31	12.827490	47.963109	5.106579	1.059816
32	-86.971813	-15.446032	87.030751	1.983612
33	57.073279	96.881859	1.629222	1.983306
34	28.361930	99.601439	54.682070	1.873226
35	-19.184402	-58.041550	40.595827	1.439436
36	-58.715130	-34.525187	-31.249904	1.862423
37	-29.246003	-29.633312	-88.007442	1.998077
38	-67.252757	-88.748380	-25.120326	1.986267
39	104.754326	-57.199575	63.598586	1.180761
40	19.748525	8.120849	104.358598	1.668233
41	76.901791	10.091071	111.111238	1.662038
42	-59.523426	-42.465012	-12.945366	1.057680
43	-43.525900	48.931380	0.349420	1.313303
44	-29.961682	14.435662	-83.334481	1.502335
45	-29.187065	43.896369	121.063383	1.343913
46	-15.446032	2.639592	-105.023758	1.652577
47	-5.653862	1.098777	26.349609	1.886074
48	-41.572518	-29.178645	118.529038	1.977447
49	-80.412827	21.053586	-2.597493	1.483535
50	53.680119	67.176980	30.231114	1.485977
51	-29.464917	49.908071	-18.249809	1.894772
52	-8.095590	-87.519097	-22.948030	1.352977
53	-26.012819	-11.227737	-11.631885	1.823725
54	18.165612	116.887187	51.785676	1.574877
55	108.829485	-70.671176	-30.988892	1.576861
56	11.673984	14.595638	-64.002734	1.796686
57	87.468578	77.735347	-8.811269	1.921110
58	10.646775	43.988987	-47.121134	1.985443
59	-67.160140	40.115901	47.281109	1.522263
60	-26.374869	-108.198004	78.257371	1.417005
61	-7.514627	-72.178311	-95.315786	1.212409
62	57.410069	87.973763	38.760322	1.808893
63	95.905168	-49.461824	-76.918631	1.789178
64	-115.076940	12.162330	47.946269	1.444105
65	-53.233873	-95.425243	-19.234920	1.475448
66	-71.184781	-91.720552	-21.600870	1.947020
67	61.720981	-32.824397	-93.202428	1.796075
68	14.865070	78.787815	-39.804371	1.441450
69	-18.451883	24.000499	-77.634310	1.789483
70	122.208469	26.181214	47.079035	1.742759
71	123.100962	33.977903	25.154005	1.607715
72	12.137070	-128.388566	-29.742769	1.146825
73	-20.885191	21.424055	74.586360	1.641255
74	86.550825	22.274450	84.075419	1.408460
75	59.792858	-112.214225	22.274450	1.204047
76	73.365496	-77.827964	41.378864	1.887478
77	-33.093829	-36.234396	-66.427622	1.752220
78	3.245814	-28.589263	-73.222360	1.488052
79	46.649628	66.823350	-77.002828	1.707633
80	48.266220	30.896275	116.474619	1.986938
81	68.498880	-51.162614	8.432380	1.996979
82	40.006445	32.470768	-117.720742	1.268624
83	86.357171	-42.667086	35.661853	1.744865
84	-38.389852	-72.270929	-20.641018	1.803491
85	126.022616	-21.339858	5.653862	1.560839
86	53.309650	82.340950	27.536794	1.525346
87	-102.826203	-27.056868	14.107292	1.050905
88	30.163756	16.801612	117.223977	1.379559
89	-64.053252	46.860122	-57.342711	1.353648
90	39.896988	-86.256134	-73.778064	1.998383
91	-41.479901	65.989795	-86.070900	1.704428
92	57.755279	105.208993	38.474050	1.597003
93	-37.000594	33.809508	-82.938752	1.818628
94	-71.395275	39.619136	-29.793287	1.881314
95	-23.023808	61.476808	21.297759	1.165563
96	-43.466962	32.470768	113.233015	1.682394
97	110.361880	53.739058	-48.965059	1.838252
98	-77.541692	22.737536	35.948125	1.574694
99	-2.386999	-100.527611	-56.509156	1.714743
100	-73.727545	-60.163327	-65.088881	1.915342
101	77.962680	40.149580	13.374774	1.376476
102	112.079509	16.675316	31.704571	1.345317
103	53.528564	18.805513	-17.348896	1.399640
104	-89.615615	84.681641	0.846185	1.260201
105	70.393324	-101.159093	35.392421	1.656636
106	-47.836813	46.371776	-71.908879	1.288766
107	55.128317	66.654955	-18.283488	1.478591
108	9.274355	88.100060	12.473860	1.499039
109	-44.780443	74.519002	-6.647393	1.006439
110	-22.164993	-112.399460	16.422723	1.465804
111	37.000594	-11.295095	82.340950	1.435163
112	27.242103	-11.362453	-14.671415	1.224799
113	89.539837	-70.233349	71.555250	1.076724
114	-73.752805	102.287339	5.594924	1.254067
115	89.733491	86.997072	36.874297	1.802637
116	10.133170	93.901268	-91.585836	1.551073
117	-58.934044	-26.846375	110.816546	1.922025
118	8.920726	103.028277	-31.872966	1.194098
119	-117.131359	-11.396132	-13.661045	1.893857
120	43.147012	30.677361	-94.137021	1.819819
121	40.410593	-84.993172	91.122750	1.690115
122	-3.094258	-41.269407	-50.691108	1.295389
123	39.012914	3.447888	-29.203905	1.097812
124	61.476808	2.412259	69.088263	1.868740
125	-72.776114	92.831959	69.071423	1.202338
126	-11.514009	67.774782	68.768312	1.131962
127	1.671320	22.114475	-27.427337	1.074618
128	5.350751	-12.743292	-67.842140	1.571795
129	39.728593	35.198767	26.172794	1.850459
130	31.494077	-64.289005	-67.901078	1.724082
131	-66.899128	35.459779	-64.297425	1.089724
132	44.746764	-35.863927	-92.975095	1.609119
133	3.262653	-53.040218	14.014675	1.567431
134	-78.914112	53.444366	-25.204523	1.615223
135	25.709708	-68.667275	68.642016	1.158330
136	13.063243	21.078845	-61.662043	1.909543
137	-8.221886	10.966725	-60.356982	1.000763
138	-40.225358	-24.665659	49.798614	1.098880
139	7.102060	30.029040	-68.296806	1.894375
140	45.622418	42.254518	-47.542121	1.671468
141	-68.608337	15.488131	-93.303465	1.041719
142	-127.134023	-13.458971	14.991366	1.070650
143	94.768502	-22.510203	16.052254	1.259651
144	-81.431617	24.286770	-25.920202	1.738304
145	87.081270	17.146822	-59.321352	1.035401
146	24.084696	-1.974431	45.782393	1.383038
147	39.425482	-75.411496	-21.735586	1.030854
148	51.389947	122.671555	18.628698	1.661519
149	43.770073	12.229688	81.246383	1.669485
150	34.937755	-101.159093	29.052349	1.333720
151	97.580699	-65.248857	-36.242816	1.818354
152	6.647393	-65.333054	-15.791242	1.489761
153	16.153291	-79.478235	98.380575	1.787591
154	-15.631267	-114.108669	71.698386	1.714530
155	-94.431712	8.617615	67.353794	1.501267
156	25.145585	70.460682	-6.209566	1.652760
157	40.444272	53.292811	58.386760	1.222175
158	50.329059	84.328011	-69.121942	1.606464
159	-33.876866	-22.990129	-102.278919	1.701193
160	68.574658	-99.037315	-30.727880	1.784234
161	-16.136452	43.988987	74.434804	1.645894
162	-28.218794	-0.719889	-97.614378	1.816767
163	-87.072850	12.111811	-82.349370	1.159062
164	-48.965059	-63.101820	-80.067618	1.379223
165	-28.159856	86.904455	-5.047640	1.215766
166	95.913588	93.758132	8.095590	1.973846
167	74.855792	-71.664707	-28.723979	1.052461
168	23.385857	-23.343758	50.396417	1.336680
169	41.858790	79.141445	52.316120	1.251686
170	46.876961	98.060624	-77.769026	1.153172
171	-17.618328	-41.513580	66.781251	1.408216
172	42.338715	-38.120420	104.442795	1.980377
173	-3.793098	64.415301	27.806226	1.960417
174	17.281538	31.401460	-36.032322	1.026460
175	-79.798186	-39.728593	-18.957068	1.615467
176	-46.961159	27.983041	21.836623	1.570513
177	-15.117662	-22.754376	-31.889805	1.546678
178	83.679691	35.543977	-41.134691	1.077792
179	-6.916825	-117.712322	-43.441703	1.913327
180	96.730304	-72.818212	13.719983	1.512467
181	-56.264983	-17.231019	-86.988652	1.905393
182	91.131170	7.337813	-95.096872	1.766167
183	103.112475	16.801612	-59.649723	1.886258
184	11.606626	-68.221029	94.953736	1.642415
185	18.131933	70.443843	106.631930	1.590564
186	42.540789	23.108005	-14.275687	1.341899
187	-38.844519	-73.542311	-63.674363	1.375561
188	-41.715654	-68.204189	-8.945985	1.349132
189	57.477427	-34.668323	-33.295903	1.153600
190	18.797093	-55.852415	-100.645488	1.209876
191	7.388331	-89.093590	64.305845	1.018189
