6000
1	-42.561522	30.403314	-126.515506	1.604266
2	181.149505	-45.710186	77.726800	4.292428
3	138.580190	84.803501	-65.599767	2.331309
4	-23.544837	-158.968569	179.543998	3.558519
5	17.808657	-26.257053	-42.904445	8.155339
6	1.379489	-34.908086	-199.059480	1.717429
7	-25.555618	-193.915623	-43.029145	2.440077
8	196.612251	147.979420	-10.825481	7.975158
9	38.243799	-115.744581	200.633813	4.255898
10	61.827605	-129.352421	-111.567145	7.509873
11	49.373236	-154.058524	61.157345	8.937315
12	-174.275441	-135.166539	-64.243659	1.006317
13	-107.779396	122.478358	120.202591	4.649220
14	164.845036	47.954778	149.725214	4.713767
15	-41.969199	-123.491542	72.925867	7.684011
16	153.170039	123.429192	-155.788730	2.777917
17	-120.015541	124.847650	20.022075	5.702567
18	97.974892	-43.091495	164.361825	1.025269
19	-226.524561	24.308622	-4.730790	4.133946
20	48.671800	86.455770	31.026811	8.321787
21	56.231712	50.526707	151.876281	5.322977
22	141.947078	154.276748	55.842026	2.415357
23	70.244826	-201.288485	-12.493338	9.052950
24	179.777810	-54.439156	-136.803221	2.422773
25	-211.498262	69.855140	-9.578486	5.105716
26	54.111819	-164.377413	-36.716229	3.565661
27	167.385790	-124.380026	1.254789	8.865902
28	79.971392	-53.005110	-178.967262	5.551225
29	167.775476	-85.239949	-155.165232	2.412061
30	16.312262	18.463330	-145.111330	1.965453
31	31.884121	48.671800	-47.035119	2.762535
32	121.449586	30.403314	-2.984996	7.116825
33	121.667811	99.362175	87.328667	1.815760
34	56.309649	43.372069	-117.396850	4.902463
35	-59.723300	61.469094	-63.308412	5.516343
36	165.047673	-5.541337	9.983759	7.229987
37	79.020558	-105.254230	75.731607	3.109714
38	-75.279571	95.574426	47.159818	9.065859
39	-158.594470	-48.360052	173.246670	7.188513
40	-46.286921	-97.616381	-148.930254	6.252998
41	-119.968779	-2.236799	-109.244616	3.081973
42	-159.607654	12.041302	70.322763	2.129154
43	-70.681274	-157.472174	47.798903	5.660543
44	-32.195870	183.487622	146.763599	7.448897
45	-54.454743	79.004971	-30.559188	5.868191
46	-222.908273	91.661977	-15.797877	3.482711
47	-6.086898	109.805764	-70.307176	4.307260
48	28.984856	103.290212	-171.048840	3.898007
49	15.049679	-81.124863	-7.832692	7.581011
50	124.598250	-131.581426	-79.207607	6.562548
51	-124.722950	-121.059900	64.648933	2.633168
52	78.365885	204.998297	65.708879	2.474410
53	8.066503	133.171346	-202.488719	4.621204
54	-39.646669	194.336484	117.225388	6.747398
55	79.285545	26.085591	-162.616031	8.504440
56	48.531513	-172.716697	-64.399534	5.495468
57	8.378252	-21.144371	90.087645	7.733451
58	-57.400770	-169.895369	33.551978	3.016327
59	-187.041560	91.739914	87.359842	7.133305
60	-103.087575	76.230405	-107.982033	6.602649
61	83.478568	187.025972	125.143811	6.929502
62	-104.568382	71.694458	-26.023241	5.467452
63	-41.797737	4.933427	-245.323021	6.140934
64	71.912683	-81.452200	101.092382	6.135990
65	-113.874088	-95.590013	182.521200	6.597705
66	-175.491262	-103.695485	130.583830	3.319559
67	-224.732004	-51.555478	66.394727	3.117679
68	198.108646	-60.970295	62.341991	5.593524
69	-24.043636	77.508576	-45.897235	3.544511
70	-212.199698	-85.847859	-52.895998	9.887661
71	110.335737	0.568942	-168.211925	8.762352
72	-50.261720	24.589196	-42.795333	9.205390
73	29.234255	-35.063960	-123.959165	3.639821
74	34.175476	-86.190783	47.409217	7.427473
75	-39.475207	-149.257590	-135.322413	2.454634
76	23.763062	-112.892078	-44.525540	1.862728
77	-128.573049	145.033392	38.508786	9.488571
78	-127.029892	171.703513	-23.420138	4.158940
79	-101.045619	-80.968989	46.676607	1.890469
80	-144.207258	94.857403	4.668440	9.247688
81	166.715530	51.836052	-88.154801	8.202857
82	8.721176	-154.074111	-27.379349	9.701163
83	55.545864	-78.163248	-30.637125	2.038789
84	-78.958208	70.650099	-187.945631	1.819605
85	-124.348851	213.228469	-11.776316	5.560015
86	158.282721	-70.322763	150.691635	5.462508
87	-67.594960	19.554451	-5.775149	6.179937
88	-29.842166	-205.465921	-100.609171	5.600665
89	24.402147	-118.487972	-166.793467	1.641621
90	-146.483025	-19.382989	-152.000981	3.220405
91	71.180073	-41.205414	-203.455140	8.199286
92	17.091635	-175.615962	-54.439156	2.247536
93	10.389033	-51.851639	-40.348104	6.914396
94	103.477261	-76.105706	155.554918	2.010498
95	133.748081	-38.960822	-198.576270	6.579302
96	147.511796	131.706126	91.334640	4.879940
